Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40029,N/A,2020-07-31 07:51:15 EDT,2020-07-31,07:51:15,Status,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159503824141789,"Hi there, how do I detox from antibiotics?",,,,,,,,,-29
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 07:11:44 EDT,2020-07-31,07:11:44,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,92611,0,00:40:10,https://www.facebook.com/groups/643541389464960/permalink/923725298113233,,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 05:47:11 EDT,2020-07-31,05:47:11,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,480,0,01:23:36,https://www.facebook.com/groups/643541389464960/permalink/923683981450698,,https://www.facebook.com/pneumatv.org/videos/219208029343030/,,,Pneuma TV,🔴 LIVE | REV. BRUCE BILLINGTON (NZ) | BRO. PETER PAUL,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 05:22:12 EDT,2020-07-31,05:22:12,Photo,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923670371452059,"You can not regulate the corporate media as it contradicts freedom of the press. You can however, turn off the Television, seek out information for yourself, practice critical thinking and fund independent journalists invested in telling the truth. Corporate money is what drives the engine of the mainstream media. They will always have a surplus to survive because it is funded by banksters with endless wealth that will keep it a float. The only hope of challenging them is from exposure through independent journalists and people like you and me that are aware of what we will lose if they continue to peddle lies and manipulate the public. The mainstream media is an Intelligent, experienced and tactful enemy. They know what they are doing, they've been doing it for years. But the push back is hard. More and more people are beginning to understand their scripted Jedi mind tricks and are pointing it out to others. Eventually there will be an avalanche of collective consciousness that will push corporate media propaganda into the dust where it belongs. For every action there is an equal and opposite reaction. The media will find out this natural law the hard way! Thanks for being a part of our mission!",https://www.facebook.com/photo.php?fbid=625633291691144&set=gm.209942937098537&type=3,,,Jay,"You can not regulate the corporate media as it contradicts freedom of the press. You can however, turn off the Television, seek out information for yourself, practice critical thinking and fund independent journalists invested in telling the truth.

Corporate money is what drives the engine of the mainstream media. They will always have a surplus to survive because it is funded by banksters with endless wealth that will keep it a float.

The only hope of challenging them is from exposure through independent journalists and people like you and me that are aware of what we will lose if they continue to peddle lies and manipulate the public.

The mainstream media is an Intelligent, experienced and tactful enemy. They know what they are doing, they've been doing it for years. But the push back is hard. More and more people are beginning to understand their scripted Jedi mind tricks and are pointing it out to others.

Eventually there will be an avalanche of collective consciousness that will push corporate media propaganda into the dust where it belongs. 

For every action there is an equal and opposite reaction. The media will find out this natural law the hard way!

We have now got 1400 odd members in less than 2 weeks and counting. If you would  like to help; Keep posting, commenting and sharing. But the best thing  you can do, is invite more people to the group.

Thanks for being a part of our mission!",,,,-11.5
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39941,N/A,2020-07-31 05:16:56 EDT,2020-07-31,05:16:56,Status,17,2,15,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159503545466789,"Hi, when do you recommend to start using toothpaste with a baby? And what toothpaste would you recommend? She has two teeth now and is almost 8 months. We’ve been brushing them with a baby toothbrush and water after each meal. Thanks",,,,,,,,,-3.41
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 05:05:12 EDT,2020-07-31,05:05:12,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923662578119505,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 05:02:25 EDT,2020-07-31,05:02:25,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923661291452967,,,,,This is a re-share of a post,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 04:47:49 EDT,2020-07-31,04:47:49,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923649578120805,https://youtu.be/TbsauhuwY5M,https://youtu.be/TbsauhuwY5M,,,Advertising bonanza 'may never return' to the media sector,"While the local media will welcome the government's decision to force tech giants to pay for news, they will never recover most of the advertising revenue th...",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 04:42:51 EDT,2020-07-31,04:42:51,Native Video,1,0,0,1,0,0,0,0,0,0,share,-,0,682909,0,00:05:14,https://www.facebook.com/groups/643541389464960/permalink/923645334787896,,,,,,,,,,-19
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39941,N/A,2020-07-31 04:23:30 EDT,2020-07-31,04:23:30,Status,13,0,8,0,0,2,0,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159503442686789,Cigarette Burn remedies - for treating a female teenager with 2 cigarette burns to her right calf by a male teenage ‘friend’ without consent. I see need the for physical and psychological as it is abuse.,,,,,,,,,-4.46
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39941,N/A,2020-07-31 04:22:48 EDT,2020-07-31,04:22:48,Status,57,4,52,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159503245471789,Good morning beautiful people ☀️ my husband was diagnosed with Ulcerative colitis and we are trying to get as much information as we can. Anybody here have any experience? Any natural remedies please ? He is struggling with pain every single day. Any suggestions will be much appreciated. Thank you and have a wonderful day 🌈,,,,,,,,,-1.02
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39941,N/A,2020-07-31 04:22:38 EDT,2020-07-31,04:22:38,Status,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159503323531789,Does anyone know how to make a safe homemade kids nail polish from edible ingredients?,,,,,,,,,-58
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39941,N/A,2020-07-31 04:22:28 EDT,2020-07-31,04:22:28,Status,7,0,7,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159503332626789,"Pregnancy glucose mini Test : no, why?",,,,,,,,,-8.29
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39941,N/A,2020-07-31 04:22:20 EDT,2020-07-31,04:22:20,Status,5,0,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159503429756789,"Hi help please I had a terrible heromids and then a water infection I was aput on an 500mg dose of a strong antibiotic, the course finished yesterday but I’m really struggling to pass water? Any advice 😢 would be great, thanks",,,,,,,,,-11.6
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 04:06:21 EDT,2020-07-31,04:06:21,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923627018123061,,https://www.facebook.com/photo.php?fbid=316633396157138&set=gm.923627018123061&type=3,,,Photos from Peter Bodek's post,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 03:18:55 EDT,2020-07-31,03:18:55,Photo,23,7,3,3,0,0,10,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923607651458331,,https://www.facebook.com/photo.php?fbid=166890121573951&set=p.166890121573951&type=3,,,Jimmy,,,,,1
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1536,N/A,2020-07-31 02:59:19 EDT,2020-07-31,02:59:19,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2408793572754876,,https://thehighwire.com/,,,This is a re-share of a post,https://thehighwire.com/,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 02:52:40 EDT,2020-07-31,02:52:40,Photo,6,3,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923596284792801,,,,,,,,,,-3.83
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 02:50:23 EDT,2020-07-31,02:50:23,Photo,3,1,0,0,1,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923595151459581,,https://www.facebook.com/photo.php?fbid=166884728241157&set=p.166884728241157&type=3,,#FARK THE MASK,Jimmy,Please share 👍,,,,-7.67
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1536,N/A,2020-07-31 02:42:01 EDT,2020-07-31,02:42:01,Photo,4,2,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2408786702755563,,https://www.facebook.com/photo.php?fbid=2609806272615947&set=p.2609806272615947&type=3,,AC UNAUT,Kathy,"Vaccines: The Unauthorized Truth Pt. 1 | Robert Kennedy Jr. & Del Bigtree

Should you trust the vaccine industry? Robert F. Kennedy Jr. and Del Bigtree join Joni Lamb and the ladies at the table to discuss the impact of vaccinations and their work against the corporate giants pushing them.

https://www.daystar.tv/videos/vaccines-the-unauthorized-truth-pt-1-robert-kennedy-jr-del-bigtree",,,,-7
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 02:35:10 EDT,2020-07-31,02:35:10,Photo,1,0,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923588641460232,,https://www.facebook.com/photo.php?fbid=10157176473377021&set=p.10157176473377021&type=3,,WHEN WE LOSE OUR FEAR THEY LOSE THEIR PAWER,George,,,,,-23
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 02:24:35 EDT,2020-07-31,02:24:35,Photo,2,0,0,0,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923583728127390,,,,,,,,,,-11.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 02:18:22 EDT,2020-07-31,02:18:22,Photo,3,2,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923580598127703,,https://www.facebook.com/photo.php?fbid=10158722138708054&set=p.10158722138708054&type=3,,"31 July 2020 Latest updates i Australia Updated 11 hours ago ses Total cases 16,298 Globa Update ago Daily new cases .........I 716 2 days ago Total ca 17,014 Global confirmed cases: 17,039,160; total deaths: 667,218; total recovered: 9,964,678",Skye,"Total deaths world wide: 667,218 
More people are commuting suicide because they lost their family home / lost a business. 

Go fuck your self illuminati. 
Go fuck your self world governments. 

I’ll go to face book jail for this.  

See you in 7 days. 

Speak your minds before it’s too late !",,,,-7.67
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 01:06:11 EDT,2020-07-31,01:06:11,Native Video,13,2,2,6,0,1,0,0,2,0,share,-,0,889128,0,00:13:43,https://www.facebook.com/groups/643541389464960/permalink/923548694797560,,,,,,,,,,-1.46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 00:58:40 EDT,2020-07-31,00:58:40,Photo,50,27,16,6,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/923545238131239,,,,,,,,,,2.17
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-31 00:39:46 EDT,2020-07-31,00:39:46,Native Video,12,3,1,3,0,0,0,3,2,0,share,-,0,14082,0,00:01:39,https://www.facebook.com/groups/643541389464960/permalink/923537301465366,Democrats silent on condemning Violent protests,,,,This is a re-share of a post,"**Seattle Police Officer Most Seriously Hurt In Seattle Riot Speaks Out**

SPD Officer Ellie Khalifé says she’s frustrated and disheartened. 

After nearly three years on the force, the 34-year-old tells KOMO, one of her most violent calls yet, was this past weekend's chaotic riot at the SPD East Precinct in Seattle’s Capitol Hill neighborhood.

That's where rioters set buildings on fire and threw explosives, bottles and rocks at officers.

One of those rocks hit one of Officer Khalifé’s legs and she twisted a knee. 

Now she has a torn meniscus, needing surgery and physical therapy.

Watch the story from KOMO's Tammy Mutasa Tammy Mutasa KOMO below.

FULL DETAILS: https://bit.ly/33dcwog",,,,-1.58
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1842,N/A,2020-07-31 00:31:30 EDT,2020-07-31,00:31:30,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1494073744114310,Don’t stick your heads in the sand! Research for yourself and inform others. #Like&ShareifyouCare🤓 #HCQNews #WWG1WGAWW #Q #inthisgreatageofinformationignoranceisachoice #UpHoldConstitution #SaveTheChildren #ourrescue #maskmadness #censorshipisreal #Pedowood #ObamaGate #frazzledrip #eyeswideopen #JesusMatters #Pray #BeEncouraged #GodWins #Biblical ✝️,,,,,,,,,-34
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1842,N/A,2020-07-30 23:56:24 EDT,2020-07-31,23:56:24,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1494051550783196,,https://www.youtube.com/watch?v=4k7jlVEtqrU&feature=share,,,WARNING: This Will Happen If You Take Vaccines,"To see more videos subscribe here: https://bit.ly/3dPkLsq ================ Dr Suzanne Humphries, a practicing nephrologist (kidney physician) says the vaccin...",,,,-27
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1842,N/A,2020-07-30 23:44:10 EDT,2020-07-31,23:44:10,Link,4,2,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1494045114117173,,https://www.wnd.com/2020/07/6-positive-hcq-studies-released-yes/?utm_source=Facebook&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,,,6 positive HCQ studies released? Yes!,"Exclusive: Elizabeth Lee Vliet, M.D., notes research showing a 50% reduction in the death rate",,,,-5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-30 23:41:26 EDT,2020-07-31,23:41:26,Native Video,3,2,0,1,0,0,0,0,0,0,share,No,0,703,0,00:04:21,https://www.facebook.com/groups/643541389464960/permalink/923508908134872,,https://www.facebook.com/vjpaulofficial/videos/158001619219013/,,,VJ,"Cyrus the Great | God Has Chosen Us | 💊 Capsule Message

Youtube - https://youtu.be/z0aB9ND032Y",,,,-6.33
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-30 22:48:45 EDT,2020-07-31,22:48:45,Native Video,16,9,2,3,2,0,0,0,0,0,share,-,0,506682,0,00:01:40,https://www.facebook.com/groups/643541389464960/permalink/923483638137399,,,,,,,,,,-1.19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-30 22:47:01 EDT,2020-07-31,22:47:01,Native Video,5,4,0,1,0,0,0,0,0,0,share,No,0,1133603,0,00:17:50,https://www.facebook.com/groups/643541389464960/permalink/923482831470813,,https://www.facebook.com/thewillwitt/videos/2542244686087592/,,,Will Witt,The lockdown will likely end up being way more deadly than the virus.,,,,-3.8
