Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 14:57:15 EST,2020-11-30,14:57:15,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1020539638431798,"Australian Senator Bill Heffernan exposes the truth only for our so called Justice system to slap a suppression order Of 99 years , There excuse was the Australian people will loose confidence in their Govt,so these criminals get away with their sick crimes against our little Aussie kids.",https://www.facebook.com/photo.php?fbid=3552112261549844&set=p.3552112261549844&type=3,,,Angie,"Australian Senator Bill
Heffernan exposes the truth only for our so called Justice system to slap a suppression order
Of 99 years ,
There excuse was the Australian people will loose confidence in their 
Govt,so these criminals get away with their sick crimes against our little Aussie kids.",,,,-46
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 14:38:43 EST,2020-11-30,14:38:43,Status,17,0,17,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159836492516789,How soon after Flu mist administration can children return to school if we are avoiding shedding?,,,,,,,,,-3.18
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 14:38:34 EST,2020-11-30,14:38:34,Status,19,0,19,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159836535596789,"Hey looking for some links to videos, books or reliable articles regarding vaccination both pros and cons if you could link below 🥰 . Have been doing lots of reading but want to ensure I'm fully informed and hubby needs to look at some more. Videos for him preferably",,,,,,,,,-2.84
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 14:36:40 EST,2020-11-30,14:36:40,Native Video,1,1,0,0,0,0,0,0,0,0,share,No,0,394920,0,00:04:02,https://www.facebook.com/groups/643541389464960/permalink/1020529408432821,A beautiful song to yashua our beloved savio r of humanity.,https://www.facebook.com/MotherMaryOfficial/videos/2864741290275577/,,,Mother Mary,"Holy God, Holy Mighty One,
Holy Immortal One, have mercy on us and on the whole world.",,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 14:27:10 EST,2020-11-30,14:27:10,Native Video,1,0,0,0,1,0,0,0,0,0,share,No,0,494329,0,00:03:52,https://www.facebook.com/groups/643541389464960/permalink/1020523398433422,Do not be afraid The one who loves us all Is with us.,https://www.facebook.com/MotherMaryOfficial/videos/712914462582388/,,,Mother Mary,PRAYER AGAINST CORONA VIRUS,,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 13:31:51 EST,2020-11-30,13:31:51,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1020494328436329,,,,,This is a re-share of a post,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 13:12:02 EST,2020-11-30,13:12:02,Link,4,2,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1020484318437330,,,,,This is a re-share of a post,,,,,-5.25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 13:11:42 EST,2020-11-30,13:11:42,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,102193,0,05:50:10,https://www.facebook.com/groups/643541389464960/permalink/1020484128437349,https://www.facebook.com/161453087348302/videos/371877437216591/,https://www.facebook.com/DefeatJoe/videos/371877437216591/,,,The Committee to Defeat the President,"LIVE: Trump lawyers and Arizona State Legislature hold public hearing on election integrity. 
Join the fight for our country and defend your President.  Go To CommitteeToDefendThePresident.com to find out how you can make a difference.",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 12:23:38 EST,2020-11-30,12:23:38,Link,6,1,4,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1020457545106674,,https://www.facebook.com/679061618/posts/10157205153081619/,,,This is a re-share of a post,"Whats Next! UN troops deployed  as enforcers..so called ""Peacekeepers"". When the Wuhan Pox Vaccine  becomes mandatory...? 
Hmm..",,,,-3.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 12:08:44 EST,2020-11-30,12:08:44,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,841947,0,03:08:15,https://www.facebook.com/groups/643541389464960/permalink/1020448428440919,,https://www.facebook.com/Breitbart/videos/3496665403760230/,,,Breitbart,RIGHT NOW: Arizona State Legislature holding hearing on 2020 election...,,,,-38
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,103,N/A,2020-11-30 10:42:29 EST,2020-11-30,10:42:29,Status,5,1,1,0,0,0,0,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/377349086879394,,,,,,,,,,-0.67
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 09:56:07 EST,2020-11-30,09:56:07,Status,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159835805336789,Are radio waves from toy walkie talkies harmful? Thanks,,,,,,,,,-27
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,103,N/A,2020-11-30 09:48:15 EST,2020-11-30,09:48:15,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/377321353548834,,,,,,,,,,-19
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 09:33:24 EST,2020-11-30,09:33:24,Status,96,9,69,2,1,0,0,5,0,10,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159836157766789,"ANON UPDATE (the person I posted for is beyond grateful for everyone's input & if not a court issue would be on here thanking & replying to everyone). I also wanted to say how touched I am by the amazing generosity of everyone on here sharing their knowledge & links. One of the gilt edged Arnica things this. ❤️❤️ ""Hi I have been taken to court by my ex husband because we both have parental responsibility but I'm against our daughter being vaccinated and he wants her to have them all including the HPV. I have been asked by the court to submit a statement with my evidence as to why I'm refusing vaccination. Can anyone give me some credible evidence that the court might just might take seriously please? Many thanks in advance x""",,,,,,,,,1.78
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 09:32:08 EST,2020-11-30,09:32:08,Status,4,0,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159834884811789,Recommendations for vitamin d and magnesium supplements in pregnancy please?,,,,,,,,,-13.5
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 09:32:02 EST,2020-11-30,09:32:02,Status,29,1,28,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159835818431789,"Weaning Advice Please... My boy is 7 months on the 9th of Dec - Still breastfeeding on demand and we have tried avocado (organic) twice - he is not loving it, gave a tiny bit of carrot yesterday which he spat straight back out. We want to do BLW but my question is what can I feed him?? We thought we would do mamamade which is all organic food but after looking at the ingredients a lot of things people on here are advising against like oats/banana etc I researched and found something bad said about each one - ""cucumber too hard to digest"" ... ""should only give oats if starving""! ... ""carrots/ sweet potato/ banana too sweet - Triggers insulin response"" ... With my first boy who is now 5 we gave pretty much anything we ate within reason and I am now at a total loss! Any advice very welcome please 🙏 Just to add he does look ready for food although I understand milk is the main source of nutrition until 12 months ..",,,,,,,,,-1.86
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 09:31:58 EST,2020-11-30,09:31:58,Status,7,1,6,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159835820911789,"How do you feel about lactase supplementation in a 10 week old breastfed baby? Does it have any knock on effects? Can it affect anything else if it’s not needed? I suspect lactose intolerance & wondering if it’s worth trying. This is day 9 for my baby not pooping & if he wasn’t having any symptoms, I may not be as concerned. He will be sitting perfectly content & normal one second and the next he will burst into a hysterical screech & turn red which is usually paired with passing wind. He is so so so gassy. Surely the pain he is experiencing is not normal? He also has a recessed chin & tongue tie which we are getting looked at on the 8th. This could explain some gassiness & discomfort but it doesn’t really explain the 9 days without poo. He had extended jaundice due to antibodies in my blood & he continued to produce very dark brown/black poo until he was around 5 weeks old when his bilirubin dropped to normal range. I’m also wondering if this had an effect. Even as a newborn, he went 2-3 days without pooing & it has gradually gotten worse. My first child went up to 5 times a day, he had typical yellow, scrambled egg consistency & gained 500g a week for months. This little guys is brown, watery & gaining 160-180g a week. First baby a section, second a vbac. Where would you start? Did you have a similar experience & what did you discover? I really don’t want to spend hundreds & hundreds on homeopathy trying to find the right remedy. I don’t want to wait weeks trying to figure it out 😢 What are your thoughts? Thank you 🙏",,,,,,,,,-7.71
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 09:31:54 EST,2020-11-30,09:31:54,Status,5,0,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159835962726789,"Hello Arnica Community. I am desperate and depressed. Just landed myself a bladder and uterus prolapse.. Bouhhhhh, it is very uncomfortable and creating recurrent UTI. waiting list to see a gynae is at least three months. Any advice to cope with this gratefully received. Merci, merci.",,,,,,,,,-10.8
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 09:31:50 EST,2020-11-30,09:31:50,Status,38,5,33,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159836149951789,I wanted to ask here in this group if you have suggestions on starting natural labour. A bit of history- 5 years ago I had a child birth using C-Section. I was induced because of late labour but neither my water broke nor my cervix opened. So at the end c-section was my last resort. I’m now pregnant again and I do want to avoid going through all that. So wanted some advice on what can I do early on so that I have labour and birth naturally.,,,,,,,,,-1.42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 08:05:26 EST,2020-11-30,08:05:26,Native Video,2,2,0,0,0,0,0,0,0,0,share,-,0,172474,0,00:12:25,https://www.facebook.com/groups/643541389464960/permalink/1020314061787689,"CHINA IS TAKING A SWIPE AT OUR ARMED FORCES,IN AN ATTEMPT TO EMBARRESS AND GOAD US INTO A FIGHT WE CANNOT POSSIBLY HOPE TO WIN ALONE,,and with trump engaged in his own battle for leadership,,can expect no assistance from our allies,,(all pre planned),,time to backoff scomo and fight this in a different way,,send out agents to all countries to arrange trade for aussie goods,,start up our indrustries again,,shut our mouths and don't be provoked,until we can go neuclear and carry a bigger stick,,this can only happen with the support of our politicians,,so we need to to get rid of the corruption,,the elections are under way and you know what to do,or surrender to communism and islam,,this is your last chance folks",,,,,,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 05:50:23 EST,2020-11-30,05:50:23,Photo,4,3,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1020245285127900,,https://www.facebook.com/photo.php?fbid=10217667471149709&set=p.10217667471149709&type=3,,"""We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, governments destroy freedom, the press destroys information, religion destroys morals, and our banks destroy the economy."" -Chris Hedges",Andy,"Crown is actually a global event right now .  That is what the Corona (Crown) virus is all about .  The waking up of the Crown .  Never have so many sleeping people been called to attention to assess their knowledge of law , as now .  And of course , most are discovering that they know, or knew, nothing about law and legal .  
It is a global event that the private maritime legal system of the private BAR Guild is being removed and the law of the land , common law , rule of law , is being reinstated/claimed.  
This is a long recorded time of prophecy .  
It is the end of an Age (2011)  . 
It is a quantum shift of consciousness, and many will not make the leap .  That has always been known . 
It is wise to take a long and broad view of understanding, whilst also being able to refine details to work on  a day to day basis to facilitate ease and grace of living .   
We are in a critical time of pending; military under corporate immunity for their actions , and DNA changing, mandatory vaccination encroaching .  Any article could be the light bulb moment for someone , or the critical legislation they needed today.  
There is no one coming to save humanity .  It is up to each one of us . 
... the switch is on the inside ... 🙏 thank you Leith Masters",,,,-5.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 05:21:25 EST,2020-11-30,05:21:25,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1020231131795982,,https://www.facebook.com/photo.php?fbid=170532621458113&set=p.170532621458113&type=3,,,Ryan,"That awkward moment when fact checkers get sued so they have to admit they were lying. So I guess ""fact checkers"" aren't the ultimate source of truth 🧐 Do we need to sue them everytime they lie or are we just going to keep pretending they aren't corrupt and biased? 🤔",,,,-11.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 05:08:53 EST,2020-11-30,05:08:53,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1020224858463276,#woke #standup #newworldorder Official CDC document paints a very scary picture!!!! ,https://www.bitchute.com/video/IYDwV0Ju0ywV/,,,The CDC Shielding Approach Looks A Lot Like Internment Camps!,Back in July the CDC issued a document talking about the shielding approach to the plandemic and as we know once they set these things up the government loves to implement them. The plan however looks a lot more like internment camps than help for a…,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 05:01:08 EST,2020-11-30,05:01:08,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,1775,0,01:12:24,https://www.facebook.com/groups/643541389464960/permalink/1020221478463614,I wonder if Dictator Dan has seen this? The planes will be flying in soon. Enjoy your Christmas and New Year before the next lockdown.,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2330,N/A,2020-11-30 05:01:02 EST,2020-11-30,05:01:02,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,1769,0,01:12:24,https://www.facebook.com/groups/643541389464960/permalink/1020221445130284,I wonder if Dictator Dan has seen this? The planes will be flying in soon. Enjoy your Christmas and New Year before the next lockdown.,,,,,,,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 04:28:46 EST,2020-11-30,04:28:46,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159835730446789,Hello! Reaching out to Welsh parents who now have new guidelines saying they should wear face coverings when dropping their children at the school gates! My son walked in without me this morning 🙄 Mark Drakefod obviously hasn't read the new Danish study or Carl Heneghan's analysis (which Facebook censored as false info). Arghh,,,,,,,,,-192
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40805,N/A,2020-11-30 04:28:41 EST,2020-11-30,04:28:41,Status,18,0,18,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159835735356789,"My 9 year old suffers with car sickness, it’s mostly moaning and tummy aches, we let him sit in the front. What can I give him? All ideas welcomes 🙂 going to try flask of herbal tea also",,,,,,,,,-5.33
